date,CSI,HSI,DJI
2020-11-04,0.0147340936234777,0.0320212024438806,0.0192943694261363
2020-11-05,0.000124861450009561,0.00066330942469861,-0.00235499260894656
2020-11-06,0.0193842740339854,0.0117227339252235,0.0290399706884585
2020-11-09,-0.00552983071362334,0.0109069435802738,0.00897769712345919
2020-11-10,-0.00993640247390282,-0.00283655945568206,-0.000791927078010346
2020-11-11,0.000725541538507457,-0.00219862689709771,-0.0108575602599377
2020-11-12,-0.0105701673627348,-0.000478536208177616,0.0136491236624181
2020-11-13,0.00969578398675353,0.00855796201624237,0.0158383933525865
2020-11-16,-0.00191448946929462,0.00126598694554581,-0.00559450307120279
2020-11-17,-0.000637615666073899,0.00487922087908643,-0.0116488885920507
2020-11-18,0.00739743853155694,-0.00708190250640506,0.00152100318435799
2020-11-19,0.003099904420095,0.0035816235336128,-0.00748130490875987
2020-11-20,0.0124123053267393,0.00130946296357237,0.0111390631786499
2020-11-23,-0.0061607598970479,0.00384366570613892,0.0152581429639849
2020-11-24,-0.0128661490218853,0.00306245598021171,-0.00580020788731517
2020-11-25,0.0141679997219715,0.00839853321037865,0.00126792253688279
2020-11-27,-0.00412835486580931,-0.0207832348593886,-0.00912632757544607
2020-11-30,0.0213125191503014,0.00855017676431125,0.00623184066158444
2020-12-01,7.89403053325088e-06,-0.00132202761764866,0.00200543682098342
2020-12-02,-0.00199126910387548,0.00735700003407303,0.00286467226716525
2020-12-03,0.00175047313387289,0.00401087677255063,0.00826551223956251
2020-12-04,-0.00866170172994174,-0.0123380984707087,-0.00492536415249845
2020-12-07,-0.00246209545922405,-0.00766088197042159,0.00345563620482814
2020-12-08,-0.0135002221186316,0.00750958887635989,-0.00348822758540734
2020-12-09,-0.000441151777529569,-0.00348683097899816,-0.00231570719952146
2020-12-10,-0.0103539528155565,0.00360115181432086,0.00156914032432276
2020-12-11,0.00920158846803076,-0.00439925625457427,-0.00617015534352206
2020-12-14,0.00207896284669751,-0.00692934530287026,0.0112473767656311
2020-12-15,0.00177190198466093,0.00960750222717976,-0.00148358416941718
2020-12-16,0.0127587263298015,0.00820838099745025,0.00492343518454952
2020-12-17,-0.00349590321548199,-0.0067615981557978,-0.00411095240842663
2020-12-18,0.00933039243831679,-0.00726900207938463,0.00123850302690265
2020-12-21,-0.0163953327001725,-0.00715030896196467,-0.00667223000760053
2020-12-22,0.00849392735334575,0.00853379074703753,0.00380146284553184
2020-12-23,-0.00141898708148958,0.00164840849878267,0.00232190882656447
2020-12-24,0.0127957328034807,-0.00272973132732268,0.00673557225523602
2020-12-28,-0.00424839988572323,0.0096008688592768,-0.00224894414214738
2020-12-29,0.0139359228386216,0.0215446678976523,0.00243278481101505
2020-12-30,0.0189022577025391,0.00309020913003621,0.00645471858533675
2020-12-31,0.0107702054824586,0.00883598411451558,-0.0125790799845014
